,pre_pt_root_id,post_pt_root_id,neuropil,syn_count,nt_type,Excitatory,Signed_Connectivity,Presynaptic_Index,Postsynaptic_Index
383,720575940609003733,720575940617795814,SAD,2,,-1,-2,1608,1609
384,720575940627985351,720575940634606693,SAD,2,,-1,-2,852,93
385,720575940613331693,720575940621593972,GNG,1,,-1,-1,1512,1527
386,720575940642897312,720575940613380914,AMMC_R,1,ACH,1,1,611,48
387,720575940610638434,720575940624872179,WED_L,2,ACH,1,2,128,121
388,720575940617434086,720575940618149336,AMMC_L,16,,-1,-16,1191,491
389,720575940629687824,720575940613380914,PVLP_R,1,GABA,-1,-1,226,48
390,720575940636290935,720575940619235920,AMMC_R,2,,-1,-2,1210,1208
391,720575940624245946,720575940623873829,PVLP_L,1,ACH,1,1,125,117
392,720575940635981742,720575940642412941,AVLP_L,1,GABA,-1,-1,399,27
393,720575940639970392,720575940626726021,AMMC_L,2,,-1,-2,677,777
394,720575940620119005,720575940628100614,GNG,1,ACH,1,1,1400,1401
395,720575940628160617,720575940618392912,SAD,3,ACH,1,3,1251,69
396,720575940628786511,720575940624704393,AMMC_L,2,,-1,-2,728,40
397,720575940607371076,720575940635330204,AVLP_R,33,ACH,1,33,24,171
398,720575940613380914,720575940609832410,AMMC_R,1,ACH,1,1,48,66
399,720575940628978450,720575940630028359,SAD,2,ACH,1,2,1221,101
400,720575940622283912,720575940627263375,SAD,3,,-1,-3,1149,52
401,720575940638666473,720575940619925887,PLP_L,1,ACH,1,1,225,379
402,720575940632499757,720575940606336213,SAD,1,,-1,-1,135,50
403,720575940632945177,720575940618342966,GNG,1,GABA,-1,-1,180,177
404,720575940642442893,720575940618392912,SAD,5,ACH,1,5,752,69
405,720575940642063245,720575940603533246,AVLP_R,4,ACH,1,4,505,179
406,720575940643791304,720575940628910235,AMMC_L,1,,-1,-1,712,818
407,720575940614856042,720575940635067034,SAD,1,,-1,-1,985,981
408,720575940620859886,720575940610341525,AMMC_L,2,,-1,-2,293,784
409,720575940630258003,720575940622969528,AMMC_L,1,GABA,-1,-1,400,157
410,720575940623587780,720575940603533246,AVLP_R,5,ACH,1,5,524,179
411,720575940615408059,720575940623304906,AVLP_R,7,,-1,-7,111,147
412,720575940639803453,720575940630223052,AMMC_L,4,,-1,-4,742,13
413,720575940611197107,720575940616748756,AMMC_R,2,,-1,-2,1156,485
414,720575940634701407,720575940616313942,SAD,1,ACH,1,1,102,4
415,720575940619694512,720575940614310802,SAD,3,,-1,-3,560,54
416,720575940610558357,720575940635403230,SIP_L,1,GABA,-1,-1,210,433
417,720575940612286899,720575940634915576,AMMC_R,3,,-1,-3,1348,116
418,720575940616642363,720575940614109615,SAD,1,,-1,-1,1264,1376
419,720575940627410944,720575940611674265,AVLP_R,28,ACH,1,28,32,388
420,720575940614840891,720575940628267264,AVLP_L,18,ACH,1,18,43,405
421,720575940611277293,720575940610358990,SPS_R,1,ACH,1,1,14,31
422,720575940621242025,720575940637813220,AMMC_L,1,ACH,1,1,68,717
423,720575940630353682,720575940618833840,AVLP_R,20,GABA,-1,-20,197,139
424,720575940611277293,720575940632649697,WED_L,1,ACH,1,1,14,6
425,720575940611939314,720575940630472727,GNG,1,ACH,1,1,1497,1486
426,720575940625972624,720575940624704393,AMMC_L,5,,-1,-5,750,40
427,720575940622577336,720575940615930299,AVLP_R,5,ACH,1,5,80,390
428,720575940616633925,720575940624314468,WED_R,1,ACH,1,1,72,215
429,720575940630094325,720575940634915576,AMMC_R,6,ACH,1,6,1222,116
430,720575940638214461,720575940614544582,SAD,1,ACH,1,1,5,571
431,720575940632175268,720575940623020263,SAD,1,,-1,-1,1142,489
432,720575940606154370,720575940627442709,SAD,1,,-1,-1,1054,710
433,720575940627249039,720575940610358990,AMMC_L,1,,-1,-1,834,31
434,720575940630344396,720575940621431492,VES_L,1,ACH,1,1,461,459
435,720575940639405912,720575940630117879,AMMC_L,1,,-1,-1,674,675
436,720575940609832410,720575940632303807,SAD,2,ACH,1,2,66,219
437,720575940623322877,720575940635054072,AVLP_R,1,GABA,-1,-1,169,119
438,720575940611335859,720575940612146174,AMMC_L,3,GABA,-1,-3,295,34
439,720575940627751567,720575940623399059,SAD,1,,-1,-1,934,925
440,720575940624571116,720575940632945177,AMMC_R,1,GABA,-1,-1,427,180
441,720575940625962568,720575940639360245,AMMC_L,1,ACH,1,1,1019,1579
442,720575940621431492,720575940636910825,NO,3,ACH,1,3,459,455
443,720575940627939177,720575940623322877,AMMC_L,1,GABA,-1,-1,290,169
444,720575940614866242,720575940623322877,AVLP_R,2,ACH,1,2,520,169
445,720575940622123981,720575940622699196,WED_L,3,GABA,-1,-3,170,166
446,720575940626719101,720575940627410944,AMMC_L,1,,-1,-1,940,32
447,720575940619869120,720575940620293652,SAD,1,,-1,-1,1298,1343
448,720575940607188036,720575940606332629,WED_L,1,ACH,1,1,17,18
449,720575940604201830,720575940632022888,AMMC_R,1,GABA,-1,-1,184,536
450,720575940620516846,720575940605214636,AMMC_L,1,,-1,-1,787,183
451,720575940637410394,720575940612078511,WED_L,1,GABA,-1,-1,398,402
452,720575940621242025,720575940620835327,WED_R,3,ACH,1,3,68,174
453,720575940637079667,720575940606687957,ICL_L,1,ACH,1,1,309,313
454,720575940623840589,720575940615625053,SAD,1,,-1,-1,577,292
455,720575940631461451,720575940612146174,AMMC_L,7,,-1,-7,754,34
456,720575940631469098,720575940613380914,AMMC_R,3,,-1,-3,619,48
457,720575940627249039,720575940621242025,SAD,2,,-1,-2,834,68
458,720575940621242025,720575940646400644,WED_R,1,ACH,1,1,68,75
459,720575940605214636,720575940622838154,AL_L,3,GABA,-1,-3,183,136
460,720575940622838154,720575940613776962,AMMC_L,1,,-1,-1,136,790
461,720575940606010569,720575940620835327,WED_L,2,ACH,1,2,37,174
462,720575940628649465,720575940604299454,GNG,1,ACH,1,1,1455,1446
463,720575940630749523,720575940635973989,AMMC_L,1,GABA,-1,-1,403,807
464,720575940622097959,720575940603186790,AVLP_L,37,ACH,1,37,11,155
465,720575940636137591,720575940622577336,SAD,6,,-1,-6,932,80
466,720575940617034398,720575940637834301,AVLP_L,2,ACH,1,2,336,333
467,720575940634701407,720575940639205198,PVLP_L,1,ACH,1,1,102,65
468,720575940629706496,720575940654117025,SAD,3,,-1,-3,1063,38
469,720575940616633925,720575940630603091,AMMC_L,1,ACH,1,1,72,33
470,720575940622591049,720575940644488727,AMMC_L,1,,-1,-1,573,428
471,720575940638095293,720575940619688688,EPA_R,1,ACH,1,1,466,330
472,720575940646062115,720575940622811903,,1,,-1,-1,1601,1600
473,720575940627104649,720575940639696755,SAD,6,,-1,-6,1267,123
474,720575940628910095,720575940610077026,SAD,1,ACH,1,1,36,21
475,720575940634891700,720575940659098241,SAD,1,,-1,-1,1183,99
476,720575940630530263,720575940615455230,AMMC_R,1,ACH,1,1,1479,1465
477,720575940624981436,720575940618392912,AMMC_L,4,,-1,-4,1046,69
478,720575940623090446,720575940631098338,SAD,1,GABA,-1,-1,289,1575
479,720575940609530653,720575940629552170,SAD,4,ACH,1,4,1451,503
480,720575940620114196,720575940617431325,SAD,1,,-1,-1,1167,44
481,720575940621815766,720575940624109464,VES_R,2,ACH,1,2,112,114
482,720575940627542769,720575940627925865,AMMC_R,4,,-1,-4,1136,1212
483,720575940624308355,720575940624501747,SAD,1,,-1,-1,1416,1309
484,720575940621301274,720575940626885124,AVLP_L,1,GABA,-1,-1,417,308
485,720575940618770625,720575940635330204,AVLP_L,1,,-1,-1,566,171
486,720575940635217144,720575940646400644,AMMC_L,1,,-1,-1,838,75
487,720575940642582039,720575940629316152,AMMC_R,4,ACH,1,4,607,375
488,720575940641372661,720575940608784579,SAD,1,,-1,-1,943,928
489,720575940615723077,720575940618409797,WED_R,2,ACH,1,2,58,59
490,720575940625600284,720575940630637330,AVLP_R,1,GABA,-1,-1,418,415
491,720575940637410394,720575940644968302,WED_L,6,GABA,-1,-6,398,408
492,720575940633040097,720575940605530302,SAD,1,GABA,-1,-1,288,1282
493,720575940634866586,720575940626885124,SMP_L,1,ACH,1,1,482,308
494,720575940618772719,720575940620833974,AMMC_R,9,ACH,1,9,493,494
495,720575940612078511,720575940620758221,WED_L,2,GABA,-1,-2,402,23
496,720575940618392912,720575940631693610,PVLP_R,5,ACH,1,5,69,0
497,720575940621431492,720575940624463242,ICL_R,2,ACH,1,2,459,451
498,720575940621835246,720575940607371076,WED_R,1,GABA,-1,-1,385,24
499,720575940628091910,720575940615862322,GNG,1,,-1,-1,1390,1396
500,720575940617884736,720575940641359776,AMMC_R,1,GABA,-1,-1,281,137
501,720575940636705502,720575940620931348,SIP_R,5,GABA,-1,-5,449,475
502,720575940627372602,720575940609522382,SAD,1,,-1,-1,1607,46
503,720575940625904016,720575940625984528,GNG,3,,-1,-3,950,132
504,720575940632649567,720575940630622803,AVLP_R,3,ACH,1,3,160,239
505,720575940632649697,720575940634829168,AVLP_L,1,ACH,1,1,6,434
506,720575940628101126,720575940622271684,AMMC_L,2,ACH,1,2,1087,1091
507,720575940635285599,720575940620249734,AL_L,1,,-1,-1,956,1292
508,720575940638681845,720575940630603091,SAD,5,ACH,1,5,1072,33
509,720575940628218976,720575940610678226,AMMC_R,1,ACH,1,1,651,377
510,720575940629938487,720575940624704393,AMMC_L,10,GABA,-1,-10,404,40
511,720575940607371076,720575940605095346,AVLP_R,3,ACH,1,3,24,172
512,720575940607188036,720575940609927141,AVLP_R,18,ACH,1,18,17,138
513,720575940634299071,720575940632157631,WED_L,3,GABA,-1,-3,397,158
514,720575940623090446,720575940629055721,SAD,1,GABA,-1,-1,289,1024
515,720575940621289537,720575940619942859,AMMC_L,1,,-1,-1,689,16
516,720575940624571116,720575940609065173,SAD,1,GABA,-1,-1,427,1193
517,720575940637389534,720575940623322877,AMMC_R,1,ACH,1,1,533,169
518,720575940632229457,720575940632084705,AMMC_L,7,ACH,1,7,870,105
519,720575940635290231,720575940635078239,AMMC_R,1,ACH,1,1,1253,903
520,720575940629022149,720575940615976891,SAD,1,ACH,1,1,1026,1297
521,720575940616096306,720575940630659446,AMMC_R,1,,-1,-1,889,282
522,720575940612153086,720575940631631564,SAD,6,ACH,1,6,81,64
523,720575940625904016,720575940630020111,GNG,1,,-1,-1,950,1311
524,720575940633300148,720575940623725972,AVLP_R,4,ACH,1,4,471,470
525,720575940605622118,720575940610116581,AMMC_R,1,,-1,-1,896,406
526,720575940617668537,720575940639241279,AMMC_R,1,,-1,-1,519,49
527,720575940628910095,720575940620835327,AMMC_R,2,ACH,1,2,36,174
528,720575940611154786,720575940620458735,AMMC_R,1,,-1,-1,897,862
529,720575940631915219,720575940622123981,AMMC_L,1,,-1,-1,778,170
530,720575940611061526,720575940614310802,AMMC_L,2,ACH,1,2,1020,54
531,720575940615408059,720575940624704393,WED_R,1,,-1,-1,111,40
532,720575940621431247,720575940630131218,AMMC_R,13,ACH,1,13,1247,85
533,720575940628267264,720575940636679989,WED_L,1,GABA,-1,-1,405,28
534,720575940603195494,720575940635777016,SAD,1,ACH,1,1,100,975
535,720575940609691075,720575940639811469,AMMC_R,6,ACH,1,6,523,178
536,720575940620622785,720575940622004106,AMMC_L,1,,-1,-1,749,103
537,720575940642517284,720575940614715295,GNG,1,,-1,-1,1443,1476
538,720575940630659446,720575940616612025,SAD,4,GABA,-1,-4,282,825
539,720575940611277293,720575940604839200,AMMC_L,4,ACH,1,4,14,30
540,720575940632649697,720575940644968302,AMMC_L,5,ACH,1,5,6,408
541,720575940634126949,720575940634126478,AVLP_L,1,ACH,1,1,164,165
542,720575940638431029,720575940618772719,AMMC_R,2,ACH,1,2,1169,493
543,720575940621558762,720575940626228329,WED_R,8,ACH,1,8,222,217
544,720575940625866789,720575940627235386,AMMC_R,4,ACH,1,4,614,109
545,720575940618524481,720575940616633925,AMMC_L,2,ACH,1,2,122,72
546,720575940619572762,720575940620622785,AL_L,1,ACH,1,1,693,749
547,720575940617541147,720575940619925887,AMMC_L,6,ACH,1,6,814,379
548,720575940628978450,720575940627455621,AMMC_L,2,ACH,1,2,1221,76
549,720575940630659446,720575940631957344,SAD,4,GABA,-1,-4,282,1231
550,720575940614840891,720575940644968302,AMMC_L,6,ACH,1,6,43,408
551,720575940606612937,720575940618770625,SAD,2,,-1,-2,575,566
552,720575940618342966,720575940611864243,SAD,1,GABA,-1,-1,177,61
553,720575940617273560,720575940622222856,GNG,1,,-1,-1,1417,1445
554,720575940635547113,720575940627174247,WED_L,8,ACH,1,8,8,151
555,720575940637663662,720575940646341486,SPS_L,1,ACH,1,1,53,88
556,720575940622577336,720575940614018060,SAD,1,ACH,1,1,80,407
557,720575940614633867,720575940609076693,SAD,2,ACH,1,2,47,45
558,720575940628054760,720575940639811469,AMMC_R,7,,-1,-7,535,178
559,720575940614856042,720575940630122015,AL_L,1,,-1,-1,985,1073
560,720575940610739666,720575940614840891,AMMC_L,3,,-1,-3,762,43
561,720575940619405812,720575940607188036,AL_L,1,ACH,1,1,42,17
562,720575940621043753,720575940611864243,SAD,6,ACH,1,6,60,61
563,720575940624700138,720575940644057635,AMMC_L,1,GABA,-1,-1,129,692
564,720575940628910095,720575940634599792,VES_R,1,ACH,1,1,36,62
565,720575940626562570,720575940622097959,SPS_R,2,ACH,1,2,7,11
566,720575940639241279,720575940632499757,AVLP_R,2,ACH,1,2,49,135
567,720575940619415679,720575940619783518,AVLP_R,2,ACH,1,2,431,187
568,720575940618066415,720575940629938487,WED_L,147,ACH,1,147,41,404
569,720575940638095293,720575940627718394,ICL_L,1,ACH,1,1,466,443
570,720575940608554052,720575940623547685,AVLP_L,6,,-1,-6,570,154
571,720575940626562570,720575940649911286,AVLP_L,42,ACH,1,42,7,149
572,720575940629296185,720575940620731631,WED_L,1,,-1,-1,914,71
573,720575940620356557,720575940624463242,ICL_R,1,ACH,1,1,325,451
574,720575940621464344,720575940605214636,AMMC_L,1,,-1,-1,552,183
575,720575940630832635,720575940611088563,SAD,1,,-1,-1,1597,1260
576,720575940612153086,720575940631693610,AMMC_R,1,ACH,1,1,81,0
577,720575940636276336,720575940622123981,AMMC_R,1,,-1,-1,663,170
578,720575940635285599,720575940618684481,SAD,1,,-1,-1,956,1085
579,720575940641921421,720575940627941431,AMMC_L,1,ACH,1,1,1081,1017
580,720575940642414989,720575940644488727,AMMC_L,1,,-1,-1,680,428
581,720575940611061526,720575940603195494,AMMC_L,10,ACH,1,10,1020,100
582,720575940609065173,720575940639241279,SAD,1,,-1,-1,1193,49
583,720575940624795017,720575940635547113,VES_R,1,ACH,1,1,107,8
584,720575940615860748,720575940631412832,AMMC_R,2,,-1,-2,992,972
585,720575940617390027,720575940611401709,BU_L,1,GABA,-1,-1,212,474
586,720575940618409797,720575940611864243,IPS_R,1,ACH,1,1,59,61
587,720575940603930046,720575940645497140,SAD,1,ACH,1,1,497,291
588,720575940623399059,720575940623083288,SAD,2,,-1,-2,925,959
589,720575940621508336,720575940633040097,AMMC_L,2,,-1,-2,850,288
590,720575940630057979,720575940611401709,ICL_R,1,ACH,1,1,464,474
591,720575940610638434,720575940613943413,WED_L,11,ACH,1,11,128,167
592,720575940621625597,720575940650920569,AMMC_L,14,ACH,1,14,1040,501
593,720575940619940811,720575940609673369,AMMC_L,8,,-1,-8,733,57
594,720575940641921421,720575940612146174,SAD,2,ACH,1,2,1081,34
595,720575940613170498,720575940640176848,AVLP_R,1,ACH,1,1,453,472
596,720575940619784453,720575940625989904,AVLP_R,3,ACH,1,3,145,142
597,720575940613006590,720575940646400644,SAD,1,,-1,-1,789,75
598,720575940605238188,720575940609673369,AMMC_L,7,,-1,-7,755,57
599,720575940620276144,720575940622123981,SAD,17,ACH,1,17,1594,170
600,720575940611335859,720575940622978823,SAD,1,GABA,-1,-1,295,694
601,720575940624799290,720575940618392912,SAD,3,ACH,1,3,1018,69
602,720575940630622509,720575940625799950,WED_R,1,GABA,-1,-1,254,258
603,720575940616589878,720575940646400644,SAD,6,ACH,1,6,1047,75
604,720575940618467195,720575940624915230,GNG,1,ACH,1,1,1105,1029
605,720575940620356557,720575940628333788,SIP_R,1,ACH,1,1,325,298
606,720575940627642818,720575940607254723,AVLP_R,1,GABA,-1,-1,198,269
607,720575940622419165,720575940646400644,AMMC_L,2,,-1,-2,1294,75
608,720575940624700138,720575940636137591,SAD,4,GABA,-1,-4,129,932
609,720575940608986069,720575940603636913,AMMC_R,1,,-1,-1,1340,39
610,720575940618861873,720575940646400644,SAD,1,ACH,1,1,1175,75
611,720575940626375785,720575940610146713,SAD,1,,-1,-1,1449,1395
612,720575940631482666,720575940611597298,AMMC_R,4,,-1,-4,945,131
613,720575940659426177,720575940616613022,,1,,-1,-1,1218,1404
614,720575940624704393,720575940646341486,AMMC_L,1,ACH,1,1,40,88
615,720575940632649697,720575940629450366,AVLP_L,1,ACH,1,1,6,589
616,720575940627142666,720575940638214461,SAD,19,ACH,1,19,545,5
617,720575940628698371,720575940606336213,AMMC_R,2,,-1,-2,863,50
618,720575940634820703,720575940605530302,,1,,-1,-1,1269,1282
619,720575940625989904,720575940619784453,AVLP_R,4,ACH,1,4,142,145
620,720575940628356358,720575940611335859,AMMC_L,9,ACH,1,9,544,295
621,720575940631922969,720575940609927141,AVLP_R,1,ACH,1,1,146,138
622,720575940605308082,720575940638095293,AVLP_R,1,GABA,-1,-1,394,466
623,720575940606743170,720575940628910095,SAD,2,GABA,-1,-2,395,36
624,720575940613971485,720575940623399059,AL_L,2,ACH,1,2,908,925
625,720575940610638434,720575940646400644,SAD,1,ACH,1,1,128,75
626,720575940628244064,720575940617431325,AMMC_R,7,GLUT,-1,-7,483,44
627,720575940622123981,720575940621540586,AVLP_R,11,GABA,-1,-11,170,391
628,720575940627542769,720575940624087283,SAD,1,,-1,-1,1136,63
629,720575940621043753,720575940618048724,WED_L,2,ACH,1,2,60,355
630,720575940626164938,720575940604201830,,1,,-1,-1,574,184
631,720575940620422413,720575940632499757,AMMC_R,3,ACH,1,3,603,135
632,720575940622998115,720575940612338674,AMMC_R,1,,-1,-1,898,284
633,720575940625989904,720575940630353682,AVLP_R,22,ACH,1,22,142,197
634,720575940616633925,720575940623621157,WED_R,2,ACH,1,2,72,213
635,720575940630344396,720575940624463242,AVLP_R,4,ACH,1,4,461,451
636,720575940642123917,720575940605800369,AMMC_L,1,,-1,-1,724,939
637,720575940624109464,720575940603616800,AVLP_L,1,ACH,1,1,114,124
638,720575940626798101,720575940624875018,WED_R,2,ACH,1,2,98,214
639,720575940614190242,720575940617882397,SAD,1,ACH,1,1,502,79
640,720575940632715359,720575940625683176,SPS_L,1,ACH,1,1,22,12
641,720575940620910774,720575940609530653,GNG,1,GABA,-1,-1,286,1451
642,720575940617431325,720575940611988391,AMMC_R,1,ACH,1,1,44,95
643,720575940621397417,720575940637410869,SAD,1,,-1,-1,1153,1058
644,720575940645497140,720575940633553820,AMMC_L,2,GABA,-1,-2,291,1141
645,720575940634829168,720575940627496829,VES_L,3,ACH,1,3,434,454
646,720575940606871497,720575940622123981,AMMC_L,6,,-1,-6,729,170
647,720575940635981742,720575940619405812,WED_L,7,GABA,-1,-7,399,42
648,720575940624109464,720575940624473918,WED_L,1,ACH,1,1,114,218
649,720575940634299071,720575940628267264,AVLP_L,1,GABA,-1,-1,397,405
650,720575940617807227,720575940614831558,SAD,1,ACH,1,1,1580,1586
651,720575940629544442,720575940613422860,SAD,3,,-1,-3,1008,96
652,720575940618646744,720575940632122464,AMMC_R,1,ACH,1,1,1120,115
653,720575940630223052,720575940624571116,AMMC_L,1,ACH,1,1,13,427
654,720575940611674265,720575940616611382,AMMC_R,2,GABA,-1,-2,388,143
655,720575940604531229,720575940625984528,SAD,8,ACH,1,8,801,132
656,720575940631631564,720575940630131218,SAD,1,ACH,1,1,64,85
657,720575940618896624,720575940636768613,AMMC_R,3,ACH,1,3,1229,1360
658,720575940615272415,720575940618066415,SAD,2,,-1,-2,1302,41
659,720575940621148660,720575940620581748,WED_R,22,GABA,-1,-22,176,393
660,720575940637410394,720575940604201830,AMMC_L,1,GABA,-1,-1,398,184
661,720575940629650997,720575940627941431,SAD,1,ACH,1,1,1022,1017
662,720575940609513841,720575940623547685,AVLP_L,1,GABA,-1,-1,185,154
663,720575940635282910,720575940616633925,VES_L,1,ACH,1,1,55,72
664,720575940606850761,720575940610116581,AMMC_R,9,,-1,-9,644,406
665,720575940630910203,720575940619034806,AMMC_R,2,,-1,-2,967,94
666,720575940603636913,720575940610702968,SAD,1,ACH,1,1,39,1258
667,720575940618603179,720575940620012253,AMMC_R,3,ACH,1,3,1581,130
668,720575940631153194,720575940625345328,AMMC_R,3,ACH,1,3,409,175
669,720575940631314316,720575940612679594,AMMC_R,2,,-1,-2,1170,1349
670,720575940627201579,720575940616313942,SAD,2,GABA,-1,-2,181,4
671,720575940632129567,720575940618599277,SAD,5,,-1,-5,840,56
672,720575940627201579,720575940606336213,AMMC_R,1,GABA,-1,-1,181,50
673,720575940630992557,720575940633553820,AMMC_L,2,ACH,1,2,1090,1141
674,720575940627263375,720575940629552170,AMMC_L,1,ACH,1,1,52,503
675,720575940622419165,720575940646341486,SAD,5,,-1,-5,1294,88
676,720575940637410394,720575940610358990,SAD,4,GABA,-1,-4,398,31
677,720575940637175349,720575940630344396,AVLP_R,1,ACH,1,1,331,461
678,720575940634299071,720575940637410394,WED_L,1,GABA,-1,-1,397,398
679,720575940630258003,720575940620835327,WED_L,7,GABA,-1,-7,400,174
